1285,407
1284,408
1277,408
1276,409
1273,409
1272,410
1268,410
1267,411
1265,411
1264,412
1261,412
1260,413
1257,413
1256,414
1255,414
1254,415
1253,415
1252,416
1250,416
1249,417
1248,417
1247,418
1246,418
1245,419
1244,419
1243,420
1242,420
1241,421
1240,421
1239,422
1238,422
1237,423
1236,423
1233,426
1232,426
1228,430
1227,430
1224,433
1223,433
1216,440
1216,441
1211,446
1211,447
1210,448
1210,449
1207,452
1207,453
1205,455
1205,456
1203,458
1203,459
1201,461
1201,462
1200,463
1200,464
1199,465
1199,466
1198,467
1198,468
1197,469
1197,470
1196,471
1196,473
1195,474
1195,475
1194,476
1194,478
1193,479
1193,480
1192,481
1192,483
1191,484
1191,487
1190,488
1190,490
1189,491
1189,494
1188,495
1188,501
1187,502
1188,503
1188,506
1187,507
1187,509
1188,510
1188,511
1187,512
1188,513
1188,520
1189,521
1189,526
1190,527
1190,531
1191,532
1191,535
1192,536
1192,539
1193,540
1193,543
1194,544
1194,547
1195,548
1195,550
1196,551
1196,552
1197,553
1197,555
1198,556
1198,557
1199,558
1199,560
1201,562
1201,563
1202,564
1202,565
1203,566
1203,567
1205,569
1205,570
1209,574
1209,575
1214,580
1214,582
1215,583
1216,583
1224,591
1225,591
1230,596
1228,598
1228,599
1229,600
1230,600
1231,599
1236,599
1237,600
1238,600
1239,601
1240,601
1242,603
1244,603
1245,604
1246,604
1247,605
1249,605
1250,606
1251,606
1252,607
1253,607
1254,608
1256,608
1257,609
1260,609
1261,610
1263,610
1264,611
1267,611
1269,613
1275,613
1276,614
1286,614
1287,615
1302,615
1303,614
1305,614
1306,613
1310,613
1311,612
1317,612
1318,611
1321,611
1322,610
1323,610
1324,609
1328,609
1329,608
1331,608
1332,607
1333,607
1334,606
1335,606
1336,605
1338,605
1339,604
1340,604
1341,603
1343,603
1344,602
1345,602
1346,601
1347,601
1349,599
1350,599
1353,596
1355,596
1357,594
1358,594
1376,576
1376,575
1379,572
1379,571
1381,569
1381,568
1383,566
1383,565
1385,563
1385,562
1386,561
1386,560
1387,559
1387,558
1388,557
1388,556
1389,555
1389,554
1390,553
1390,551
1391,550
1391,549
1392,548
1392,545
1393,544
1393,543
1394,542
1394,539
1395,538
1395,535
1396,534
1396,529
1397,528
1397,524
1398,523
1398,501
1397,500
1397,493
1396,492
1396,485
1395,484
1395,483
1394,482
1394,478
1393,477
1393,476
1392,475
1392,473
1391,472
1391,470
1390,469
1390,467
1389,466
1389,465
1388,464
1388,462
1387,461
1387,459
1386,458
1386,457
1383,454
1383,453
1380,450
1380,449
1377,446
1377,445
1371,439
1371,438
1363,430
1362,430
1358,426
1357,426
1356,425
1354,425
1350,421
1348,421
1346,419
1345,419
1344,418
1342,418
1341,417
1340,417
1339,416
1338,416
1336,414
1334,414
1333,413
1331,413
1330,412
1328,412
1327,411
1324,411
1323,410
1318,410
1317,409
1314,409
1313,408
1308,408
1307,407
