1317,750
1316,751
1307,751
1306,752
1302,752
1301,753
1287,753
1286,754
1275,754
1274,755
1266,755
1265,756
1261,756
1260,757
1254,757
1253,758
1249,758
1248,759
1237,759
1236,760
1226,760
1225,761
1220,761
1219,762
1209,762
1208,763
1198,763
1197,764
1194,764
1193,765
1192,765
1189,768
1189,770
1188,771
1188,772
1187,773
1187,777
1186,778
1186,781
1185,782
1185,786
1184,787
1184,791
1183,792
1183,796
1182,797
1182,800
1181,801
1181,804
1180,805
1180,809
1179,810
1179,815
1178,816
1178,818
1177,819
1177,823
1176,824
1176,827
1175,828
1175,832
1174,833
1174,836
1173,837
1173,842
1172,843
1172,845
1171,846
1171,848
1170,849
1170,852
1169,853
1169,859
1168,860
1168,865
1167,866
1167,869
1166,870
1166,874
1165,875
1165,880
1164,881
1164,887
1163,888
1163,893
1164,894
1164,895
1165,895
1166,896
1167,896
1168,897
1169,897
1170,898
1171,898
1173,900
1174,900
1176,902
1177,902
1178,903
1178,904
1179,904
1181,906
1182,906
1184,908
1186,908
1188,910
1189,910
1190,911
1191,911
1194,914
1196,914
1198,916
1199,916
1200,917
1202,917
1203,918
1204,918
1205,919
1206,919
1208,921
1209,921
1211,923
1212,923
1214,925
1215,925
1216,926
1217,926
1218,927
1219,927
1221,929
1222,929
1224,931
1225,931
1227,933
1228,933
1229,934
1230,934
1231,935
1232,935
1233,936
1234,936
1235,937
1236,937
1237,938
1238,938
1240,940
1241,940
1243,942
1244,942
1245,943
1246,943
1247,944
1248,944
1249,945
1250,945
1251,946
1252,946
1255,949
1256,949
1257,950
1258,950
1259,951
1260,951
1261,952
1263,952
1265,954
1266,954
1267,955
1268,955
1269,956
1270,956
1274,960
1275,960
1276,961
1278,961
1293,946
1294,946
1297,943
1298,943
1304,937
1305,937
1309,933
1310,933
1329,914
1330,914
1334,910
1335,910
1349,896
1350,896
1356,890
1356,889
1359,886
1360,886
1363,883
1364,883
1371,876
1372,876
1374,874
1374,873
1375,872
1375,866
1374,865
1374,863
1373,862
1373,861
1372,860
1372,859
1371,858
1371,856
1370,855
1370,854
1369,853
1369,852
1368,851
1368,850
1367,849
1367,847
1366,846
1366,845
1365,844
1365,843
1364,842
1364,840
1362,838
1362,837
1361,836
1361,835
1360,834
1360,832
1359,831
1359,829
1358,828
1358,826
1356,824
1356,823
1355,822
1355,821
1354,820
1354,819
1353,818
1353,817
1352,816
1352,814
1351,813
1351,812
1350,811
1350,809
1349,808
1349,807
1348,806
1348,804
1346,802
1346,800
1344,798
1344,796
1343,795
1343,793
1342,792
1342,791
1341,790
1341,789
1340,788
1340,786
1338,784
1338,782
1337,781
1337,780
1336,779
1336,777
1335,776
1335,775
1334,774
1334,773
1333,772
1333,771
1332,770
1332,768
1330,766
1330,765
1329,764
1329,763
1328,762
1328,760
1326,758
1326,756
1325,755
1325,754
1323,752
1323,751
1321,751
1320,750
