453,386
447,392
447,393
443,397
443,398
433,408
433,409
432,410
432,411
429,414
429,415
424,420
423,420
423,421
420,424
420,425
419,426
419,427
415,431
415,432
406,441
406,442
402,446
402,447
399,450
399,451
392,458
392,459
385,466
385,467
379,473
379,474
377,476
377,477
376,478
376,483
377,484
377,486
378,487
378,489
379,490
379,491
380,492
380,494
381,495
381,497
382,498
382,500
383,501
383,502
384,503
384,504
385,505
385,508
386,509
386,512
387,513
387,515
388,516
388,518
389,519
389,521
390,522
390,523
391,524
391,527
392,528
392,529
393,530
393,532
394,533
394,534
395,535
395,537
396,538
396,540
397,541
397,543
398,544
398,545
399,546
399,548
400,549
400,552
401,553
401,554
402,555
402,556
403,557
403,561
404,562
404,563
405,564
405,565
406,566
406,567
407,568
407,569
408,570
408,572
409,573
409,575
410,576
410,577
411,578
411,580
412,581
412,583
413,584
413,586
414,587
414,588
415,589
415,590
417,592
418,592
419,593
424,593
425,594
430,594
431,595
433,595
434,596
440,596
441,597
446,597
447,598
451,598
452,599
456,599
457,600
462,600
463,601
468,601
469,602
472,602
473,603
478,603
479,604
484,604
485,605
490,605
491,606
496,606
497,607
498,607
499,606
502,606
503,605
505,605
506,606
508,606
509,607
511,607
512,608
513,608
514,609
516,609
517,610
521,610
522,611
528,611
529,612
532,612
534,614
535,614
536,615
539,612
539,611
544,606
544,605
549,600
549,599
555,593
555,592
557,590
557,589
558,588
559,588
560,587
560,586
565,581
565,580
569,576
569,575
573,571
573,570
579,564
579,563
580,562
580,561
581,560
581,559
582,558
582,557
583,556
584,556
586,554
586,553
594,545
594,544
596,542
597,542
597,541
600,538
600,537
607,530
607,529
609,527
609,526
613,522
613,516
612,515
612,513
611,512
611,510
610,509
610,508
609,507
609,506
608,505
608,503
607,502
607,499
606,498
606,496
605,495
605,494
604,493
604,490
603,489
603,488
602,487
602,485
601,484
601,483
600,482
600,480
599,479
599,478
598,477
598,473
597,472
597,471
596,470
596,469
595,468
595,466
594,465
594,463
593,462
593,461
592,460
592,458
591,457
591,456
590,455
590,453
589,452
589,451
588,450
588,449
587,448
587,445
586,444
586,442
585,441
585,439
584,438
584,436
583,435
583,434
582,433
582,431
581,430
581,429
580,428
580,426
579,425
579,424
578,423
578,421
577,420
577,418
576,417
576,415
575,414
575,412
574,411
574,409
571,406
570,406
569,405
566,405
565,404
559,404
558,403
553,403
552,402
547,402
546,401
542,401
541,400
533,400
532,399
529,399
528,398
523,398
522,397
509,397
508,396
506,396
505,395
503,395
502,394
499,394
498,393
493,393
492,392
487,392
486,391
480,391
479,390
475,390
474,389
470,389
469,388
465,388
464,387
461,387
460,386
