581,62
580,63
579,63
577,65
576,65
575,66
574,66
572,68
571,68
568,71
567,71
564,74
563,74
560,77
559,77
557,79
556,79
554,81
553,81
552,82
551,82
547,86
546,86
545,87
544,87
542,89
542,90
541,91
540,91
537,94
536,94
535,95
534,95
533,96
532,96
531,97
530,97
528,99
526,99
523,102
523,103
521,105
520,105
518,107
517,107
515,109
514,109
510,113
509,113
505,117
504,117
503,118
502,118
496,124
495,124
494,125
493,125
492,126
491,126
489,128
487,128
485,130
485,131
486,132
486,135
487,136
487,146
488,147
488,154
489,155
489,164
490,165
490,170
491,171
491,184
492,185
492,196
493,197
493,203
494,204
494,210
495,211
495,212
494,213
495,214
495,223
496,224
496,230
497,231
497,238
498,239
498,245
499,246
499,249
500,250
503,250
504,251
505,251
506,252
507,252
508,253
510,253
511,254
514,254
515,255
515,256
516,257
518,257
519,258
520,258
521,259
522,259
523,260
525,260
527,262
534,262
535,263
535,264
536,265
538,265
539,266
540,266
541,267
542,267
543,268
544,268
545,269
546,269
548,271
550,271
551,272
553,272
555,274
556,274
557,275
558,275
559,276
561,276
563,278
567,278
569,280
570,279
573,282
573,281
574,280
576,280
581,285
582,285
584,287
585,287
586,288
587,288
588,289
590,289
591,290
592,290
593,291
594,291
595,292
597,292
598,293
600,293
601,294
602,294
603,295
605,295
606,296
611,296
612,295
613,295
616,292
617,292
619,290
620,290
623,287
624,287
625,286
626,286
630,282
631,282
635,278
636,278
639,275
640,275
642,273
643,273
645,271
646,271
649,268
650,268
653,265
654,265
657,262
658,262
661,259
662,259
663,258
664,258
666,256
667,256
670,253
671,253
675,249
676,249
679,246
680,246
682,244
683,244
685,242
686,242
689,239
690,239
691,238
692,238
697,233
698,233
700,231
701,231
705,227
705,224
706,223
705,222
705,217
704,216
704,209
703,208
703,200
702,199
702,192
701,191
701,181
700,180
700,174
699,173
699,163
698,162
698,155
697,154
697,145
696,144
696,133
695,132
695,126
694,125
694,119
693,118
693,111
689,107
687,107
686,106
685,106
684,105
682,105
681,104
680,104
679,103
678,103
677,102
676,102
675,101
673,101
672,100
671,100
670,99
668,99
667,98
666,98
665,97
660,97
658,95
657,95
654,92
653,92
652,91
651,91
650,90
649,90
648,89
647,89
646,88
645,88
644,87
643,87
642,86
640,86
639,85
637,85
636,84
635,84
634,83
633,83
632,82
631,82
630,81
628,81
627,80
626,80
625,79
624,79
623,78
622,78
621,77
619,77
617,75
615,75
614,74
613,74
612,73
611,73
610,72
609,72
608,71
606,71
605,70
604,70
603,69
601,69
600,68
599,68
598,67
596,67
594,65
593,65
592,64
590,64
589,63
587,63
586,62
