112,405
111,406
110,406
107,409
107,410
106,411
106,414
105,415
105,422
106,423
106,428
105,429
105,430
103,432
103,434
102,435
102,446
101,447
101,449
100,450
100,456
99,457
99,461
98,462
98,465
97,466
97,469
96,470
96,478
95,479
95,482
94,483
94,490
93,491
93,494
92,495
92,500
91,501
91,508
90,509
90,512
89,513
89,520
88,521
88,524
87,525
87,530
86,531
86,534
85,535
85,540
84,541
85,542
85,546
84,547
84,554
83,555
83,561
82,562
82,565
81,566
81,570
80,571
80,575
79,576
79,580
78,581
78,584
77,585
77,592
76,593
76,597
75,598
75,606
77,606
78,605
79,605
80,604
82,604
84,602
85,602
86,601
87,601
88,600
89,600
90,599
92,599
93,598
94,598
95,597
99,597
100,596
101,596
102,595
104,595
105,594
107,594
108,593
110,593
111,592
112,592
113,591
115,591
116,590
118,590
119,589
121,589
122,588
124,588
125,587
127,587
128,586
130,586
131,585
133,585
134,584
135,584
136,583
138,583
139,582
140,582
141,581
143,581
145,579
148,579
149,578
150,578
151,577
153,577
154,576
157,576
158,575
160,575
162,573
163,573
164,572
166,572
167,571
168,571
169,570
171,570
172,569
174,569
175,568
177,568
178,567
180,567
181,566
182,566
183,565
185,565
186,564
188,564
189,563
191,563
192,562
194,562
195,561
196,561
197,560
199,560
200,559
202,559
203,558
204,558
205,557
207,557
208,556
209,556
210,555
212,555
213,554
215,554
216,553
218,553
219,552
220,552
221,551
222,551
223,550
224,550
225,549
227,549
228,548
231,548
232,547
234,547
235,546
236,546
237,545
238,545
239,544
241,544
242,543
243,543
244,542
246,542
247,541
249,541
250,540
251,540
252,539
253,539
254,538
257,538
258,537
260,537
261,536
261,534
260,533
260,532
256,528
255,528
249,522
248,522
243,517
243,516
240,513
239,513
231,505
230,505
226,501
225,501
223,499
222,499
214,491
213,491
205,483
204,483
202,481
201,481
198,478
197,478
191,472
190,472
188,470
188,469
186,467
185,467
179,461
178,461
168,451
167,451
161,445
160,445
154,439
153,439
146,432
145,432
143,430
142,430
137,425
136,425
132,421
131,421
121,411
120,411
119,410
119,409
115,405
